Building: au_building_2, -3296.148, -154.0548, 6.726069, 1.687033, 0.3367965, 0.1
Building: au_building_2, 790.6094, -1040.85, 3.819404, 1.098568, 0.3933198, 0.1
Building: au_building_2, 149.8652, 121.3933, 7.52728, 0.8192294, -0.5712042, 0.1
Building: au_building_15, 3196.609, -860.0428, 4.020423, 0.9555604, 0.7353057, 0.1
Building: au_building_15, 2797.771, 182.1334, 7.74367, 1.227547, 1.167212, 0.1
Building: au_building_9, 1652.457, -1133.442, 3.709336, 1.739429, 1.023605, 0.1
Building: au_building_5, -5921.046, -1391.434, 2.9416, 0.9645214, -1.316881, 0.1
Building: au_building_6, 3118.531, -1067.012, 3.634034, 1.543175, 1.363693, 0.1
Building: au_building_13, -3708.803, -778.7738, 4.338523, 1.426128, -0.3281484, 0.1
Building: au_building_15, -5174.573, -1115.756, 3.011676, 1.408918, 0.2467744, 0.1
Building: au_building_8, -39.23047, -1257.138, 3.44199, 0.8787534, 0.6178049, 0.1
Building: au_building_7, -4233.766, -751.1356, 4.740295, 1.248358, -1.242655, 0.1
Building: au_building_7, 6287.902, -717.1281, 4.711511, 0.9891928, 0.9328579, 0.1
Building: au_building_10, 1253.164, -314.9437, 6.239135, 1.309357, 0.2889071, 0.1
Building: au_building_11, 6413.43, -1180.348, 3.469809, 1.231855, -0.5836933, 0.1
Building: au_building_8, -3035.996, -714.4395, 4.63593, 1.342879, -0.02815771, 0.1
Building: au_building_12, 4612.352, -1594.336, 2.262989, 1.044815, 0.9205005, 0.1
Building: au_building_7, 6366.145, -320.5791, 5.869619, 0.8451351, -0.1808906, 0.1
Building: au_building_3, 3984.373, -622.8032, 5.239264, 1.247382, 0.7650668, 0.1
Building: au_building_8, -2981.947, -1650.083, 1.907116, 1.615492, 0.1067631, 0.1
Building: au_building_14, 3589.09, 167.458, 7.906839, 1.083337, -0.8174719, 0.1
Building: au_building_3, 939.668, -580.0509, 5.135778, 1.103787, 0.9162593, 0.1
Building: au_building_10, 3816.74, -714.6973, 4.897117, 1.385215, 0.1950777, 0.1
Building: au_building_2, 6438.801, -789.9115, 4.340419, 0.8218729, -1.326863, 0.1
Building: au_building_7, -1490.342, -267.0355, 6.644598, 1.534983, -0.8829446, 0.1
Building: au_building_5, -5397.066, 158.011, 7.994839, 0.9940864, 0.9980407, 0.1
Building: au_building_12, 2478.695, -1198.468, 2.871843, 1.652591, 0.3677897, 0.1
Building: au_building_8, 5947.719, -64.89303, 7.291362, 1.716806, 0.03579235, 0.1
Building: au_building_6, 1085.66, -1529.125, 1.99174, 1.538068, -1.443962, 0.1
Building: au_building_7, -61.83594, -821.9204, 4.066607, 1.003865, -0.9023266, 0.1
Building: au_building_0, 1697.121, 15.29129, 6.965758, 0.9949337, 1.342949, 0.1
Building: au_building_14, -1526.307, -1640.826, 1.880825, 1.582493, -1.025806, 0.1
Building: au_building_14, 4720.936, -838.1987, 4.404738, 0.8809038, 0.03177261, 0.1
Building: au_building_2, 2507.674, -295.4904, 6.034972, 1.472083, -0.4198506, 0.1
Building: au_building_2, -1764.193, -1013.195, 3.573479, 1.688854, 1.021513, 0.1
Building: au_building_5, 4891.148, -209.5155, 6.335419, 1.059072, -0.7145593, 0.1
Building: au_building_8, -3644.91, 346.3513, 7.890715, 1.457136, 0.1133306, 0.1
Building: au_building_3, 722.8965, -59.06754, 7.418277, 1.737485, -0.3883476, 0.1
Building: au_building_15, -4087.436, 242.4467, 7.632095, 0.853207, 1.190135, 0.1
Building: au_building_3, -616.6719, -612.525, 4.933773, 0.9731443, 1.110634, 0.1
Building: au_building_10, -3937.693, -176.9499, 6.607055, 1.11834, 0.5260738, 0.1
Building: au_building_1, -641.1719, -788.6522, 4.489663, 1.439842, 0.6557214, 0.1
Building: au_building_15, -316.1836, -1656.46, 1.748062, 1.637363, -0.1306632, 0.1
Building: au_building_15, -5399.695, -866.5951, 4.404003, 1.118196, -0.4599907, 0.1
Building: au_building_13, 6127.957, -1683.361, 1.629215, 0.9513406, 0.3411303, 0.1
Building: au_building_15, -4686.595, -1276.402, 3.075611, 0.8144248, 0.7506498, 0.1
Building: au_building_14, 5712.088, -693.493, 5.031547, 1.641917, 0.266547, 0.1
Building: au_building_0, 2424.506, -417.1575, 6.027348, 0.8548317, -0.3534195, 0.1
Building: au_building_6, 1940.637, -475.7886, 5.829383, 1.239895, -0.9965236, 0.1
Building: au_building_13, 6295.525, -36.64944, 7.429956, 0.8053956, -0.1232331, 0.1
Building: au_building_15, 601.375, -982.9984, 3.445004, 1.308541, -1.132014, 0.1
Building: au_building_0, -3597.18, -240.9189, 6.368039, 1.21513, -0.4075472, 0.1
Building: au_building_4, -2684.723, -794.4232, 4.807386, 1.526824, 1.091058, 0.1
Building: au_building_0, 316.6016, -1163.044, 3.186941, 0.9016403, 1.392308, 0.1
Building: au_building_3, -4426.059, -114.0093, 6.717957, 1.347436, 0.2041173, 0.1
Building: au_building_5, 1442.947, -70.64461, 7.266885, 1.624312, -0.1444664, 0.1
Building: au_building_7, -553.5684, -1253.413, 3.454575, 0.7631353, -0.8876059, 0.1
Building: au_building_3, -1491.746, -2.304972, 6.894335, 1.319781, 0.9583664, 0.1
Building: au_building_13, -3215.578, -794.3216, 4.537571, 0.9136977, -1.276745, 0.1
Building: au_building_11, 5178.797, -1434.963, 2.50604, 1.668188, -0.423785, 0.1
Building: au_building_2, -1527.818, -721.7601, 4.809269, 1.457179, -0.4034097, 0.1
Building: au_building_14, -1051.266, -1089.208, 3.193131, 1.220271, 1.191381, 0.1
Building: au_building_1, 218.4766, -1412.274, 2.199847, 1.029194, -0.8085966, 0.1
Building: au_building_7, 417.293, -571.6726, 5.155619, 1.17722, -1.182797, 0.1
Building: au_building_13, -4774.053, -154.1934, 6.420956, 0.9735377, -1.369107, 0.1
Building: au_building_3, -2694.34, -1862.603, 1.269941, 0.8565323, 1.309911, 0.1
Building: au_building_7, -2709.887, -522.5786, 5.78676, 1.007164, 0.9454436, 0.1
Building: au_building_15, 1576.973, -209.0299, 6.177961, 1.195078, -1.382606, 0.1
Building: au_building_10, 4595.375, -145.0619, 6.246705, 1.409672, -0.6778119, 0.1
Building: au_building_6, 2899.178, -125.2569, 6.602408, 1.49248, -1.448419, 0.1
Building: au_building_11, -4531.444, -38.16352, 6.571354, 0.9292963, 0.6388478, 0.1
Building: au_building_4, 2922.67, -1441.615, 2.671043, 1.215953, 0.9945216, 0.1
Building: au_building_10, -4059.324, -176.422, 6.810023, 1.37591, 0.8874511, 0.1
Building: au_building_9, -300.7852, -272.0432, 6.200097, 1.013697, 0.7396483, 0.1
Building: au_building_15, 3572.039, -995.1228, 4.031193, 1.058696, -0.4739051, 0.1
Building: au_building_8, 4683.457, -1570.04, 1.663975, 1.194268, -0.1453066, 0.1
Building: au_building_9, 2548.873, -1373.881, 2.924846, 1.371589, -0.7664241, 0.1
Building: au_building_8, -4106.461, -1190.144, 3.418324, 1.635343, 0.6388707, 0.1
Building: au_building_13, -1031.777, -246.19, 6.54723, 1.006473, -0.626523, 0.1
Building: au_building_15, -2658.916, -1288.684, 2.615502, 1.356264, 0.2763171, 0.1
Building: au_building_6, 5399.25, -579.2703, 5.014845, 1.453708, 0.02191234, 0.1
Building: au_building_7, -2966.008, 175.6028, 7.912601, 0.9324195, 0.7801261, 0.1
Building: au_building_2, -878.123, -619.8975, 5.225968, 1.42446, 0.5461702, 0.1
Building: au_building_9, -3208.605, -727.1995, 4.974946, 1.370591, 1.178136, 0.1
Building: au_building_6, -4299.641, -702.105, 5.147401, 0.970291, 1.284521, 0.1
Building: au_building_5, -6212.797, -540.2693, 5.587773, 1.609807, -0.06573033, 0.1
Building: au_building_8, -3535.316, -358.0965, 6.211498, 0.8718079, -0.1246338, 0.1
Building: au_building_12, -5875.146, -722.7653, 4.540994, 1.707042, 1.257363, 0.1
Building: au_building_15, -4434.695, -912.1682, 4.400428, 1.633619, -0.7666135, 0.1
Building: au_building_6, 4766.459, 153.0985, 7.719477, 0.7883109, 0.8388286, 0.1
Smoke: 0, -962.9231, 0.6153846, 3, 0.1, 0, True
SmokeGradient: 0, -976.9231, 0.7153847
Smoke: 0, -939.8461, 1.230769, 3, 0.1, 0, True
SmokeGradient: 0, -953.8461, 1.330769
Smoke: 0, -916.7692, 1.846154, 3, 0.1, 0, True
SmokeGradient: 0, -930.7692, 1.946154
Smoke: 0, -893.6923, 2.461539, 3, 0.1, 0, True
SmokeGradient: 0, -907.6923, 2.561538
Smoke: 0, -870.6154, 3.076923, 3, 0.1, 0, True
SmokeGradient: 0, -884.6154, 3.176923
Smoke: 0, -847.5385, 3.692308, 3, 0.1, 0, True
SmokeGradient: 0, -861.5385, 3.792308
Smoke: 0, -824.4615, 4.307693, 3, 0.1, 0, True
SmokeGradient: 0, -838.4615, 4.407692
Smoke: 0, -801.3846, 4.923077, 3, 0.1, 0, True
SmokeGradient: 0, -815.3846, 5.023077
Smoke: 0, -778.3077, 5.538462, 3, 0.1, 0, True
SmokeGradient: 0, -792.3077, 5.638462
Smoke: 0, -755.2308, 6.153846, 3, 0.1, 0, True
SmokeGradient: 0, -769.2308, 6.253846
Smoke: 0, -732.1539, 6.769231, 3, 0.1, 0, True
SmokeGradient: 0, -746.1539, 6.869231
Smoke: 0, -709.0769, 7.384615, 3, 0.1, 0, True
SmokeGradient: 0, -723.0769, 7.484615
Smoke: 0, -1440, 9, 2.5, 0.1, 0.8, False
SmokeGradient: 0, -200, 1
